reshape,rigin
70.183,70.183
66.252,66.252
61.22000000000002,61.22
55.50500000000002,55.505
51.26200000000001,51.262
51.12200000000001,51.122
56.827000000000005,56.827
65.67400000000002,65.674
72.91300000000001,72.913
74.77200000000002,74.772
72.79200000000002,72.792
69.61900000000001,69.619
67.172,67.172
65.31900000000002,65.319
63.681,63.681
61.58800000000001,61.588
58.046000000000014,58.046
52.47100000000001,52.471
46.70600000000001,46.706
43.56600000000001,43.566
45.07400000000001,45.074
49.98900000000002,49.989
55.75800000000002,55.758
60.24900000000002,60.249
63.40700000000001,63.407
65.68100000000001,65.681
67.89700000000002,67.897
70.33000000000001,70.33
72.49700000000001,72.497
74.61700000000002,74.617
76.88200000000003,76.882
78.85900000000001,78.859
79.574,79.574
78.45800000000001,78.458
75.17100000000003,75.171
70.99400000000001,70.994
67.645,67.645
67.461,67.461
69.839,69.839
72.279,72.279
72.549,72.549
70.79400000000001,70.794
67.241,67.241
62.364999999999995,62.365
57.641,57.641
55.013,55.013
54.58000000000001,54.58
54.99000000000001,54.99
55.418000000000006,55.418
56.655,56.655
58.736000000000004,58.736
60.441,60.441
61.25400000000001,61.254
62.25400000000001,62.254
64.92500000000001,64.925
68.29000000000002,68.29
69.541,69.541
67.261,67.261
62.56900000000001,62.569
58.02600000000002,58.026
56.050000000000004,56.05
57.696000000000005,57.696
62.75700000000001,62.757
67.98900000000002,67.989
69.638,69.638
65.63400000000001,65.634
59.73900000000001,59.739
57.65800000000001,57.658
62.058,62.058
69.234,69.234
74.06700000000001,74.067
75.428,75.428
75.668,75.668
76.559,76.559
77.14700000000002,77.147
76.90700000000001,76.907
76.53300000000002,76.533
76.16900000000001,76.169
74.999,74.999
73.39100000000002,73.391
72.35600000000001,72.356
70.80900000000001,70.809
66.89200000000001,66.892
61.04400000000001,61.044
55.76400000000001,55.764
53.532,53.532
54.94100000000001,54.941
60.07800000000001,60.078
65.802,65.802
69.27400000000002,69.274
69.36100000000002,69.361
68.095,68.095
67.06200000000001,67.062
66.184,66.184
65.619,65.619
65.92700000000002,65.927
65.974,65.974
63.489999999999995,63.49
57.407000000000004,57.407
51.338,51.338
48.647000000000006,48.647
50.912000000000006,50.912
55.715,55.715
60.40100000000001,60.401
64.246,64.246
68.75000000000001,68.75
74.68900000000001,74.689
79.32400000000003,79.324
79.48200000000001,79.482
74.97600000000001,74.976
70.00700000000002,70.007
67.78900000000003,67.789
69.50700000000002,69.507
72.284,72.284
73.972,73.972
73.33800000000001,73.338
71.038,71.038
68.55500000000002,68.555
67.4,67.4
67.53400000000002,67.534
67.35600000000001,67.356
65.89800000000001,65.898
64.43000000000002,64.43
64.31400000000001,64.314
64.093,64.093
62.56900000000001,62.569
60.19000000000001,60.19
58.36500000000002,58.365
57.473,57.473
57.102000000000004,57.102
57.467000000000006,57.467
58.58100000000001,58.581
59.62300000000001,59.623
59.98600000000001,59.986
60.16700000000001,60.167
61.168,61.168
62.64400000000001,62.644
63.86600000000001,63.866
64.60000000000001,64.6
64.329,64.329
62.512000000000015,62.512
59.90100000000001,59.901
57.93600000000001,57.936
57.167000000000016,57.167
57.419000000000004,57.419
59.296000000000014,59.296
63.239,63.239
68.356,68.356
72.35800000000002,72.358
73.485,73.485
72.61900000000001,72.619
72.12400000000001,72.124
72.988,72.988
74.096,74.096
73.67800000000001,73.678
72.21500000000002,72.215
71.62900000000002,71.629
72.51600000000002,72.516
73.51800000000001,73.518
73.591,73.591
74.294,74.294
76.729,76.729
79.24600000000001,79.246
78.827,78.827
74.75900000000001,74.759
67.37700000000001,67.377
58.44800000000001,58.448
50.890000000000015,50.89
48.928,48.928
52.99600000000001,52.996
60.547000000000004,60.547
66.63900000000001,66.639
69.38300000000001,69.383
68.78900000000002,68.789
66.7,66.7
64.681,64.681
64.937,64.937
67.865,67.865
71.647,71.647
74.00100000000002,74.001
75.46600000000001,75.466
77.04000000000002,77.04
78.821,78.821
79.832,79.832
79.599,79.599
78.70800000000001,78.708
77.621,77.621
76.73300000000002,76.733
76.25100000000002,76.251
76.06100000000002,76.061
76.666,76.666
77.70500000000001,77.705
78.396,78.396
78.23900000000002,78.239
77.54,77.54
76.657,76.657
75.77200000000002,75.772
73.786,73.786
68.95300000000002,68.953
62.34500000000001,62.345
57.77800000000001,57.778
59.21200000000001,59.212
64.50900000000003,64.509
70.34600000000002,70.346
73.39100000000002,73.391
72.608,72.608
67.90900000000002,67.909
61.35900000000001,61.359
55.81100000000001,55.811
53.00800000000001,53.008
52.362000000000016,52.362
52.833000000000006,52.833
53.897000000000006,53.897
56.19800000000001,56.198
60.98700000000001,60.987
68.21400000000001,68.214
74.93200000000002,74.932
78.565,78.565
78.151,78.151
75.818,75.818
73.60300000000001,73.603
71.54600000000002,71.546
68.316,68.316
63.234,63.234
58.257000000000005,58.257
55.294,55.294
55.30200000000001,55.302
56.763000000000005,56.763
58.48400000000001,58.484
59.524000000000015,59.524
60.23600000000001,60.236
61.285000000000004,61.285
62.84300000000001,62.843
64.059,64.059
64.447,64.447
64.81700000000001,64.817
65.85900000000001,65.859
67.025,67.025
66.91600000000001,66.916
65.79800000000002,65.798
66.267,66.267
69.06800000000001,69.068
72.92800000000001,72.928
75.03700000000002,75.037
74.48900000000002,74.489
71.49400000000001,71.494
66.85900000000001,66.859
62.394000000000005,62.394
60.346000000000004,60.346
60.637,60.637
61.309000000000005,61.309
59.68500000000001,59.685
56.53600000000001,56.536
54.493,54.493
56.918000000000006,56.918
64.42600000000002,64.426
74.79600000000002,74.796
82.52700000000002,82.527
84.22700000000002,84.227
80.05200000000004,80.052
74.40300000000002,74.403
69.9,69.9
67.42500000000001,67.425
66.376,66.376
66.114,66.114
65.673,65.673
64.14100000000002,64.141
61.77900000000001,61.779
59.58900000000001,59.589
58.619000000000014,58.619
60.36100000000001,60.361
65.73700000000001,65.737
73.93500000000002,73.935
83.31000000000002,83.31
91.276,91.276
94.997,94.997
91.60000000000001,91.6
83.051,83.051
72.81000000000002,72.81
65.45300000000002,65.453
62.70900000000002,62.709
64.19400000000002,64.194
66.54,66.54
66.54200000000002,66.542
64.16,64.16
62.071000000000005,62.071
61.62400000000002,61.624
63.17000000000002,63.17
67.29400000000001,67.294
74.351,74.351
82.33500000000001,82.335
88.08900000000003,88.089
89.88900000000001,89.889
85.685,85.685
75.67900000000002,75.679
62.000000000000014,62.0
50.160000000000004,50.16
43.862000000000016,43.862
43.62800000000001,43.628
47.349,47.349
53.205000000000005,53.205
58.775,58.775
62.318000000000005,62.318
64.175,64.175
65.40200000000002,65.402
65.745,65.745
64.43300000000002,64.433
62.273000000000025,62.273
60.69700000000001,60.697
60.058000000000014,60.058
60.327,60.327
61.93899999999999,61.939
64.08500000000001,64.085
64.40200000000002,64.402
62.348000000000006,62.348
59.407000000000004,59.407
56.99700000000001,56.997
56.00600000000001,56.006
58.03300000000001,58.033
62.428000000000004,62.428
67.03,67.03
68.882,68.882
66.986,66.986
61.993,61.993
56.832,56.832
53.72100000000001,53.721
53.586000000000006,53.586
54.59000000000001,54.59
55.09200000000001,55.092
54.533000000000015,54.533
53.976000000000006,53.976
54.758,54.758
57.10800000000001,57.108
59.11900000000001,59.119
59.77900000000002,59.779
59.63200000000001,59.632
59.42200000000002,59.422
59.830000000000005,59.83
60.66700000000001,60.667
61.101000000000006,61.101
60.912,60.912
61.35399999999999,61.354
63.55600000000001,63.556
66.80800000000002,66.808
69.13200000000003,69.132
69.65300000000002,69.653
68.412,68.412
65.9,65.9
62.919,62.919
61.08,61.08
61.38700000000001,61.387
63.36300000000001,63.363
64.615,64.615
64.19700000000002,64.197
62.93000000000001,62.93
62.644000000000005,62.644
63.46900000000001,63.469
63.748000000000005,63.748
63.257000000000005,63.257
63.096000000000004,63.096
63.907000000000004,63.907
65.112,65.112
66.20700000000001,66.207
66.96400000000001,66.964
67.07100000000001,67.071
66.27400000000002,66.274
65.606,65.606
65.85,65.85
66.108,66.108
65.477,65.477
64.494,64.494
64.14500000000001,64.145
63.681,63.681
61.751000000000005,61.751
58.692000000000014,58.692
56.558,56.558
56.21800000000002,56.218
56.238000000000014,56.238
55.94300000000001,55.943
56.286000000000016,56.286
57.669,57.669
59.572,59.572
60.808000000000014,60.808
61.40000000000001,61.4
61.96400000000001,61.964
63.363000000000014,63.363
65.28700000000002,65.287
66.28000000000002,66.28
65.061,65.061
62.217,62.217
59.815,59.815
59.399,59.399
60.34400000000001,60.344
60.540000000000006,60.54
59.02100000000001,59.021
56.473000000000006,56.473
54.30000000000001,54.3
52.790000000000006,52.79
52.229000000000006,52.229
53.452000000000005,53.452
56.806000000000004,56.806
61.17900000000001,61.179
64.94100000000002,64.941
67.909,67.909
70.37200000000001,70.372
72.23500000000001,72.235
72.697,72.697
70.41300000000001,70.413
65.401,65.401
58.909,58.909
54.92699999999999,54.927
54.929,54.929
57.033000000000015,57.033
57.72500000000002,57.725
56.451,56.451
54.909,54.909
54.658000000000015,54.658
55.33900000000001,55.339
55.70300000000002,55.703
54.682000000000016,54.682
52.501000000000005,52.501
50.76100000000001,50.761
49.66700000000001,49.667
49.114,49.114
49.68200000000001,49.682
51.52200000000001,51.522
54.119000000000014,54.119
56.769000000000005,56.769
60.183000000000014,60.183
64.26800000000001,64.268
66.64400000000002,66.644
66.091,66.091
63.49500000000001,63.495
60.981000000000016,60.981
59.76400000000002,59.764
60.37200000000001,60.372
62.281,62.281
64.462,64.462
66.177,66.177
66.831,66.831
65.634,65.634
62.969,62.969
60.149,60.149
58.63600000000001,58.636
58.73600000000001,58.736
60.65100000000002,60.651
63.919,63.919
66.366,66.366
66.48900000000002,66.489
65.486,65.486
65.78700000000002,65.787
68.12400000000001,68.124
70.33500000000001,70.335
71.01500000000001,71.015
70.62800000000001,70.628
70.423,70.423
70.46400000000001,70.464
70.11200000000001,70.112
69.525,69.525
68.65100000000001,68.651
66.84400000000001,66.844
64.26100000000001,64.261
62.064,62.064
61.190000000000005,61.19
60.48700000000001,60.487
58.07400000000001,58.074
54.113,54.113
49.90400000000001,49.904
47.143,47.143
46.423000000000016,46.423
47.77000000000001,47.77
50.35300000000001,50.353
52.467000000000006,52.467
53.56600000000001,53.566
54.94100000000002,54.941
56.95200000000001,56.952
58.63000000000002,58.63
59.36400000000001,59.364
60.141,60.141
62.053999999999995,62.054
64.61300000000001,64.613
66.67900000000002,66.679
66.99800000000003,66.998
65.54800000000002,65.548
63.44200000000001,63.442
62.281000000000006,62.281
62.30300000000001,62.303
62.95700000000001,62.957
63.34300000000002,63.343
62.78500000000001,62.785
60.72400000000002,60.724
57.866000000000014,57.866
55.12400000000001,55.124
53.001000000000005,53.001
51.531000000000006,51.531
50.41,50.41
49.01700000000001,49.017
47.411,47.411
46.165000000000006,46.165
45.887,45.887
46.654,46.654
48.815000000000005,48.815
52.847,52.847
58.56000000000001,58.56
64.74900000000001,64.749
69.45900000000002,69.459
71.62500000000001,71.625
71.94100000000002,71.941
72.64900000000002,72.649
73.96500000000002,73.965
74.63700000000001,74.637
75.05400000000002,75.054
76.61600000000001,76.616
79.042,79.042
79.84100000000001,79.841
77.12800000000001,77.128
72.88500000000002,72.885
68.68800000000002,68.688
65.23400000000001,65.234
62.724000000000004,62.724
61.07500000000001,61.075
59.602,59.602
57.422000000000004,57.422
54.88400000000001,54.884
53.530000000000015,53.53
53.18900000000001,53.189
52.72400000000001,52.724
51.74200000000001,51.742
51.175000000000004,51.175
52.242,52.242
54.42900000000001,54.429
56.32700000000002,56.327
57.10600000000001,57.106
57.337999999999994,57.338
57.047000000000004,57.047
56.51300000000001,56.513
56.64200000000001,56.642
57.76700000000001,57.767
59.688,59.688
61.52000000000001,61.52
63.137,63.137
65.637,65.637
69.123,69.123
72.682,72.682
74.74500000000002,74.745
74.13700000000001,74.137
71.63600000000001,71.636
69.69500000000001,69.695
69.50600000000001,69.506
70.37500000000001,70.375
70.736,70.736
70.42200000000001,70.422
70.67200000000001,70.672
71.89900000000002,71.899
73.53800000000001,73.538
74.34800000000001,74.348
73.49400000000001,73.494
70.75800000000002,70.758
66.89900000000002,66.899
62.71900000000001,62.719
58.70100000000002,58.701
54.71100000000001,54.711
51.45100000000001,51.451
49.997,49.997
50.14300000000001,50.143
51.62900000000001,51.629
53.33700000000001,53.337
54.83400000000001,54.834
55.81700000000001,55.817
56.593,56.593
58.156000000000006,58.156
60.82000000000001,60.82
63.327000000000005,63.327
64.581,64.581
63.79200000000001,63.792
61.478,61.478
57.74699999999999,57.747
53.934000000000005,53.934
52.046,52.046
53.64800000000002,53.648
57.53500000000001,57.535
61.69600000000001,61.696
65.188,65.188
68.68400000000001,68.684
71.962,71.962
73.817,73.817
73.57900000000001,73.579
71.64600000000002,71.646
70.14500000000001,70.145
69.725,69.725
69.47500000000002,69.475
68.03900000000002,68.039
65.84200000000001,65.842
64.64000000000001,64.64
64.59700000000001,64.597
64.71200000000002,64.712
65.348,65.348
67.76100000000001,67.761
72.19500000000001,72.195
76.64300000000001,76.643
78.59700000000001,78.597
76.88400000000001,76.884
72.66100000000002,72.661
68.229,68.229
65.258,65.258
63.180000000000014,63.18
61.11900000000001,61.119
58.98800000000001,58.988
57.09100000000001,57.091
55.56300000000002,55.563
54.704000000000015,54.704
54.788000000000004,54.788
55.36800000000001,55.368
55.20400000000001,55.204
54.347000000000016,54.347
53.39200000000002,53.392
52.595,52.595
51.97200000000001,51.972
52.12400000000001,52.124
53.85100000000001,53.851
57.37300000000002,57.373
61.94600000000001,61.946
66.57600000000001,66.576
70.77900000000001,70.779
74.561,74.561
78.21800000000002,78.218
80.787,80.787
80.946,80.946
79.45200000000001,79.452
77.69100000000002,77.691
75.87000000000002,75.87
73.06500000000001,73.065
69.167,69.167
66.33600000000001,66.336
65.66400000000002,65.664
67.257,67.257
69.79200000000002,69.792
71.36,71.36
69.92300000000002,69.923
66.903,66.903
65.719,65.719
67.02200000000002,67.022
68.46900000000001,68.469
68.29200000000002,68.292
66.41900000000001,66.419
62.208000000000006,62.208
54.54900000000001,54.549
46.05000000000001,46.05
40.58200000000001,40.582
40.81,40.81
45.500000000000014,45.5
52.881000000000014,52.881
60.332,60.332
66.804,66.804
71.73900000000002,71.739
74.60800000000002,74.608
75.284,75.284
72.25600000000001,72.256
65.323,65.323
55.75000000000001,55.75
46.71300000000001,46.713
40.69800000000001,40.698
38.394000000000005,38.394
38.989000000000004,38.989
41.431000000000004,41.431
44.220000000000006,44.22
44.992000000000004,44.992
42.76100000000001,42.761
38.59100000000001,38.591
36.36200000000001,36.362
38.495000000000005,38.495
44.77900000000001,44.779
52.172000000000004,52.172
58.50700000000001,58.507
62.517,62.517
64.648,64.648
65.052,65.052
64.42400000000002,64.424
63.727000000000004,63.727
63.197,63.197
62.362000000000016,62.362
60.66400000000001,60.664
58.045000000000016,58.045
56.162000000000006,56.162
56.15700000000001,56.157
57.748000000000005,57.748
59.18500000000002,59.185
58.97700000000002,58.977
56.81900000000002,56.819
54.293000000000006,54.293
52.65700000000001,52.657
51.971000000000004,51.971
50.813,50.813
47.528000000000006,47.528
42.85900000000001,42.859
38.586,38.586
36.748,36.748
38.019,38.019
42.02,42.02
46.61600000000001,46.616
49.540000000000006,49.54
50.17400000000001,50.174
50.019000000000005,50.019
50.87400000000001,50.874
52.797000000000004,52.797
54.15300000000001,54.153
54.13100000000001,54.131
53.580000000000005,53.58
54.760000000000005,54.76
58.18000000000001,58.18
62.14800000000001,62.148
64.10800000000002,64.108
63.29500000000001,63.295
61.72100000000001,61.721
61.500000000000014,61.5
62.55500000000001,62.555
63.687,63.687
64.263,64.263
64.282,64.282
63.86800000000001,63.868
63.23200000000001,63.232
62.27600000000001,62.276
60.86900000000001,60.869
59.065000000000005,59.065
57.09900000000002,57.099
54.93100000000001,54.931
52.14600000000001,52.146
49.11100000000001,49.111
46.909000000000006,46.909
46.369000000000014,46.369
47.62800000000001,47.628
49.838,49.838
51.874,51.874
53.330000000000005,53.33
53.62800000000001,53.628
52.547000000000004,52.547
51.119000000000014,51.119
50.45300000000002,50.453
51.064,51.064
52.30299999999999,52.303
53.760000000000005,53.76
55.479,55.479
56.568,56.568
56.38300000000001,56.383
55.787000000000006,55.787
56.21800000000002,56.218
58.39800000000002,58.398
60.820000000000014,60.82
62.03000000000001,62.03
61.410000000000004,61.41
60.047000000000004,60.047
59.00800000000002,59.008
58.71900000000001,58.719
58.82300000000001,58.823
58.75900000000001,58.759
58.61100000000001,58.611
59.22800000000001,59.228
61.09100000000001,61.091
62.939000000000014,62.939
63.39000000000001,63.39
62.86300000000001,62.863
63.03000000000001,63.03
63.40000000000001,63.4
62.78000000000002,62.78
61.72700000000001,61.727
61.074000000000005,61.074
60.193000000000005,60.193
58.15,58.15
55.54700000000001,55.547
53.992000000000004,53.992
53.99900000000001,53.999
55.617000000000004,55.617
57.827000000000005,57.827
59.733,59.733
60.53700000000001,60.537
60.345000000000006,60.345
59.30200000000001,59.302
57.852000000000004,57.852
56.545,56.545
55.503,55.503
54.79200000000001,54.792
55.31900000000001,55.319
57.804000000000016,57.804
60.84400000000001,60.844
62.796000000000014,62.796
62.00300000000001,62.003
58.96600000000001,58.966
54.54900000000001,54.549
49.57800000000002,49.578
44.866000000000014,44.866
41.351000000000006,41.351
41.53000000000001,41.53
46.95300000000001,46.953
56.721,56.721
67.09800000000001,67.098
75.33600000000001,75.336
79.38800000000002,79.388
78.955,78.955
74.22600000000001,74.226
67.09600000000002,67.096
60.79600000000001,60.796
56.855000000000004,56.855
55.46,55.46
55.609,55.609
56.245,56.245
56.44100000000001,56.441
55.888,55.888
54.95600000000001,54.956
53.948,53.948
51.898,51.898
47.873000000000005,47.873
43.77900000000001,43.779
41.672,41.672
42.77900000000001,42.779
45.411000000000016,45.411
48.59300000000002,48.593
53.40400000000001,53.404
60.656000000000006,60.656
69.643,69.643
77.59700000000001,77.597
82.07300000000001,82.073
82.05700000000002,82.057
79.22100000000002,79.221
75.18600000000002,75.186
70.70300000000002,70.703
65.91700000000002,65.917
61.787000000000006,61.787
59.583,59.583
59.13500000000001,59.135
59.425000000000004,59.425
59.146,59.146
59.245000000000005,59.245
61.046,61.046
64.061,64.061
66.472,66.472
65.813,65.813
62.042000000000016,62.042
56.254000000000005,56.254
50.652000000000015,50.652
47.241,47.241
46.62500000000001,46.625
48.571000000000005,48.571
52.58500000000001,52.585
57.634,57.634
61.359000000000016,61.359
63.425000000000004,63.425
65.142,65.142
67.47200000000001,67.472
69.47100000000002,69.471
70.00500000000001,70.005
69.668,69.668
68.13500000000002,68.135
64.66700000000002,64.667
60.98400000000001,60.984
59.88000000000002,59.88
62.339000000000006,62.339
65.88000000000001,65.88
67.943,67.943
67.081,67.081
63.946000000000005,63.946
60.049000000000014,60.049
57.24,57.24
56.372,56.372
57.49900000000001,57.499
59.286000000000016,59.286
60.55300000000001,60.553
60.17600000000001,60.176
58.37200000000001,58.372
55.223,55.223
50.836,50.836
45.730000000000004,45.73
41.81900000000002,41.819
41.343,41.343
44.900000000000006,44.9
51.384,51.384
57.738,57.738
62.247000000000014,62.247
63.57500000000002,63.575
62.31100000000001,62.311
60.125,60.125
58.848000000000006,58.848
58.46200000000001,58.462
58.06100000000001,58.061
57.474000000000004,57.474
56.89900000000001,56.899
56.333000000000006,56.333
56.14500000000002,56.145
57.11400000000001,57.114
60.602,60.602
65.799,65.799
71.07000000000002,71.07
74.52800000000002,74.528
75.64200000000001,75.642
75.127,75.127
74.371,74.371
73.51700000000001,73.517
72.03100000000002,72.031
68.69500000000001,68.695
63.882000000000005,63.882
60.113,60.113
59.169,59.169
60.982,60.982
63.75500000000001,63.755
66.009,66.009
67.63000000000001,67.63
68.13200000000002,68.132
67.038,67.038
64.581,64.581
62.183,62.183
60.808,60.808
61.02900000000001,61.029
62.39500000000001,62.395
64.17400000000002,64.174
65.23700000000001,65.237
65.333,65.333
64.99700000000001,64.997
64.44100000000002,64.441
63.431000000000004,63.431
61.53200000000001,61.532
59.179000000000016,59.179
57.64,57.64
57.349000000000004,57.349
57.460000000000015,57.46
57.428000000000004,57.428
58.01900000000001,58.019
59.586000000000006,59.586
61.20600000000001,61.206
61.36900000000001,61.369
59.39200000000002,59.392
55.740000000000016,55.74
52.531000000000006,52.531
51.69000000000001,51.69
53.69,53.69
56.156000000000006,56.156
57.101000000000006,57.101
55.89600000000001,55.896
53.83300000000001,53.833
52.281000000000006,52.281
52.353000000000016,52.353
53.592000000000006,53.592
55.596000000000004,55.596
57.471000000000004,57.471
58.43900000000001,58.439
58.30500000000001,58.305
57.38200000000001,57.382
56.493000000000016,56.493
55.95300000000002,55.953
55.113,55.113
53.54600000000001,53.546
51.721000000000004,51.721
50.922,50.922
51.47200000000001,51.472
52.728,52.728
54.20300000000001,54.203
56.082000000000015,56.082
58.73600000000001,58.736
61.60300000000001,61.603
63.71500000000002,63.715
64.141,64.141
63.70900000000001,63.709
63.82300000000001,63.823
63.745000000000005,63.745
61.702000000000005,61.702
57.41700000000001,57.417
53.64000000000001,53.64
52.41100000000001,52.411
53.147000000000006,53.147
53.87400000000001,53.874
53.82800000000001,53.828
53.54400000000002,53.544
54.28100000000001,54.281
56.550000000000004,56.55
59.138,59.138
60.88200000000001,60.882
61.02900000000001,61.029
60.388000000000005,60.388
59.68400000000001,59.684
58.56000000000002,58.56
56.62500000000001,56.625
54.479000000000006,54.479
53.66500000000001,53.665
55.12300000000001,55.123
58.683,58.683
62.728,62.728
65.67900000000002,65.679
66.152,66.152
64.902,64.902
63.271,63.271
61.36100000000001,61.361
58.732000000000006,58.732
54.907000000000004,54.907
49.53000000000001,49.53
42.87700000000001,42.877
36.98700000000001,36.987
36.428,36.428
41.71300000000001,41.713
48.507000000000005,48.507
50.71300000000001,50.713
48.09800000000001,48.098
44.524000000000015,44.524
43.311,43.311
44.201,44.201
45.864999999999995,45.865
47.396,47.396
48.79200000000001,48.792
50.50100000000001,50.501
52.96000000000001,52.96
56.301,56.301
59.64300000000001,59.643
61.541000000000004,61.541
60.55600000000001,60.556
57.49000000000001,57.49
54.059000000000005,54.059
52.14500000000002,52.145
52.705000000000005,52.705
54.92300000000001,54.923
56.74600000000001,56.746
57.43600000000001,57.436
57.617000000000004,57.617
57.83900000000001,57.839
57.25300000000001,57.253
55.104000000000006,55.104
52.14500000000002,52.145
49.51800000000001,49.518
48.16300000000001,48.163
48.42800000000001,48.428
49.66900000000001,49.669
50.581,50.581
50.815000000000005,50.815
51.02500000000001,51.025
52.09000000000001,52.09
53.723000000000006,53.723
54.961,54.961
55.27900000000001,55.279
56.13900000000001,56.139
59.64500000000001,59.645
64.51,64.51
67.891,67.891
67.62,67.62
65.65700000000001,65.657
64.32800000000002,64.328
64.39500000000002,64.395
64.273,64.273
62.718,62.718
60.363,60.363
58.992000000000004,58.992
59.369,59.369
60.369000000000014,60.369
60.830000000000005,60.83
60.187000000000005,60.187
57.897000000000006,57.897
54.42800000000001,54.428
52.12800000000001,52.128
52.67600000000001,52.676
55.205000000000005,55.205
56.487,56.487
55.691,55.691
54.456,54.456
54.63900000000001,54.639
55.80500000000001,55.805
56.69400000000001,56.694
56.766,56.766
56.37900000000001,56.379
55.981,55.981
55.80800000000001,55.808
55.675,55.675
55.373,55.373
55.53300000000001,55.533
56.482000000000006,56.482
57.63100000000001,57.631
58.042000000000016,58.042
57.363000000000014,57.363
56.574000000000005,56.574
56.288000000000004,56.288
56.869,56.869
58.226,58.226
59.65000000000001,59.65
60.64600000000001,60.646
61.040000000000006,61.04
61.08,61.08
61.679000000000016,61.679
62.503000000000014,62.503
62.665000000000006,62.665
61.06999999999999,61.07
58.20000000000001,58.2
55.824000000000005,55.824
55.720000000000006,55.72
57.77400000000001,57.774
60.456000000000024,60.456
62.52800000000001,62.528
64.56200000000001,64.562
67.059,67.059
69.07000000000001,69.07
69.944,69.944
70.32,70.32
70.66400000000002,70.664
70.78200000000001,70.782
71.03300000000002,71.033
72.08800000000001,72.088
72.861,72.861
72.12400000000001,72.124
70.41800000000002,70.418
68.47300000000001,68.473
66.37200000000001,66.372
64.159,64.159
62.314,62.314
61.227000000000004,61.227
60.284000000000006,60.284
58.932000000000016,58.932
57.649,57.649
57.24800000000001,57.248
58.31300000000001,58.313
59.86900000000001,59.869
60.68500000000001,60.685
61.12700000000001,61.127
60.85700000000001,60.857
58.45900000000001,58.459
54.463000000000015,54.463
50.94200000000001,50.942
50.254000000000005,50.254
51.061,51.061
51.42900000000001,51.429
50.854000000000006,50.854
50.40800000000001,50.408
50.88900000000002,50.889
52.00900000000002,52.009
53.269000000000005,53.269
54.77000000000001,54.77
56.50000000000001,56.5
57.848000000000006,57.848
57.893000000000015,57.893
56.394000000000005,56.394
53.742,53.742
51.58700000000001,51.587
50.707,50.707
50.949000000000005,50.949
51.562000000000005,51.562
51.88000000000002,51.88
50.98299999999999,50.983
48.113,48.113
43.577000000000005,43.577
38.32800000000001,38.328
33.403000000000006,33.403
30.232000000000006,30.232
30.962000000000003,30.962
35.274,35.274
41.165000000000006,41.165
45.99600000000001,45.996
49.36600000000001,49.366
51.04500000000001,51.045
51.33100000000002,51.331
51.668000000000006,51.668
54.113,54.113
58.485,58.485
62.74200000000001,62.742
64.99100000000001,64.991
66.19500000000001,66.195
66.99300000000001,66.993
66.362,66.362
63.097,63.097
57.309,57.309
51.354,51.354
47.144000000000005,47.144
45.385000000000005,45.385
46.11800000000001,46.118
49.367000000000004,49.367
54.31400000000001,54.314
58.89200000000001,58.892
61.59300000000001,61.593
62.32800000000001,62.328
63.422000000000004,63.422
65.62200000000001,65.622
68.41800000000002,68.418
70.98300000000002,70.983
72.577,72.577
72.97400000000002,72.974
71.38400000000001,71.384
66.59400000000002,66.594
60.34100000000001,60.341
55.138000000000005,55.138
53.17100000000001,53.171
52.62299999999999,52.623
50.975000000000016,50.975
47.711000000000006,47.711
44.998000000000005,44.998
44.601,44.601
46.60600000000001,46.606
49.81400000000001,49.814
52.869000000000014,52.869
55.00200000000001,55.002
56.37299999999999,56.373
56.729,56.729
56.131,56.131
54.69500000000001,54.695
